Date,y,x,hr,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,port rets,cum rets,X_sell_price,Y_Buy_price,X_Buy_price,Y_sell_price
2022-06-21 00:00:00,83.79000091552734,102.2699966430664,-0.830082498569999,-1.1025334266946345,-1.996,False,False,1.0,False,False,0.0,1.0,0.0004253541982864464,0.0004253541982864464,1.0004253541982864,102.2699966430664,83.79000091552734,,
2022-06-22 00:00:00,83.75,99.52999877929688,-0.8302264896464142,1.1175584989524623,-1.527,False,False,1.0,False,False,0.0,1.0,0.013343306575009714,0.013343306575009714,1.013768660773296,99.52999877929688,83.75,,
2022-06-23 00:00:00,82.43000030517578,95.72000122070312,-0.8319697129937634,2.793858361824718,-1.191,False,False,1.0,False,False,0.0,1.0,0.01034330699561952,0.01034330699561952,1.0241119677689157,95.72000122070312,82.43000030517578,,
2022-06-24 00:00:00,87.08000183105469,103.51000213623047,-0.832375350147592,0.9208275591318511,-1.423,False,False,1.0,False,False,0.0,1.0,-0.01081182007919209,-0.01081182007919209,1.0133001476897237,103.51000213623047,87.08000183105469,,
2022-06-27 00:00:00,86.16000366210938,101.5,-0.8331726261990766,1.5929821029030933,-1.233,False,False,1.0,False,False,0.0,1.0,0.003937013152428091,0.003937013152428091,1.0172371608421518,101.5,86.16000366210938,,
2022-06-28 00:00:00,80.77999877929688,97.52999877929688,-0.8323532120423021,-0.3994089751326726,-1.449,False,False,1.0,False,False,0.0,1.0,-0.012301792904019258,-0.012301792904019258,1.0049353679381323,97.52999877929688,80.77999877929688,,
2022-06-29 00:00:00,77.98999786376953,93.93000030517578,-0.831555235819574,-0.11798569053357255,-1.321,False,False,1.0,False,False,0.0,1.0,0.0018028630610242957,0.0018028630610242957,1.0067382309991568,93.93000030517578,77.98999786376953,,
2022-06-30 00:00:00,76.47000122070312,89.08000183105469,-0.8327954951805477,2.284576985125838,-0.893,False,False,1.0,False,False,0.0,1.0,0.015947402281616636,0.015947402281616636,1.0226856332807734,89.08000183105469,76.47000122070312,,
2022-07-01 00:00:00,73.66999816894531,91.41000366210938,-0.8304359370950073,-2.240153882056532,-1.489,False,False,1.0,False,False,0.0,1.0,-0.030249540868417836,-0.030249540868417836,0.9924360924123555,91.41000366210938,73.66999816894531,,
2022-07-05 00:00:00,75.19999694824219,95.94000244140625,-0.825990390204267,-4.045523104533288,-1.644,True,False,1.0,False,False,0.0,1.0,-0.011689359830786542,-0.011689359830786542,0.980746732581569,95.94000244140625,75.19999694824219,,
2022-07-06 00:00:00,75.3499984741211,92.87999725341797,-0.8237484141515936,-1.1597519697863277,-1.156,False,False,1.0,False,False,0.0,1.0,0.01900287044662937,0.01900287044662937,0.9997496030281984,92.87999725341797,75.3499984741211,,
2022-07-07 00:00:00,79.30000305175781,97.5,-0.8220689002378272,-0.8517147214303407,-1.093,False,False,1.0,False,False,0.0,1.0,0.0019318527687397342,0.0019318527687397342,1.001681455796938,97.5,79.30000305175781,,
2022-07-08 00:00:00,79.3499984741211,97.3499984741211,-0.8207317863555308,-0.5482396752525034,-1.032,False,False,1.0,False,False,0.0,1.0,0.0019056728828673517,0.0019056728828673517,1.0035871286798055,97.3499984741211,79.3499984741211,,
2022-07-11 00:00:00,76.94999694824219,95.0999984741211,-0.8190903035419551,-0.9454896687651342,-1.062,False,False,1.0,False,False,0.0,1.0,-0.002565460640931356,-0.002565460640931356,1.0010216680388742,95.0999984741211,76.94999694824219,,
2022-07-12 00:00:00,76.36000061035156,96.55000305175781,-0.8160820130652947,-2.4327202415873046,-1.278,False,False,1.0,False,False,0.0,1.0,-0.009585591272942248,-0.009585591272942248,0.9914360767659318,96.55000305175781,76.36000061035156,,
2022-07-13 00:00:00,77.5199966430664,95.63999938964844,-0.8146753669441985,-0.3955549542383494,-0.835,False,False,1.0,False,False,0.0,1.0,0.013106173654681676,0.013106173654681676,1.0045422504206134,95.63999938964844,77.5199966430664,,
2022-07-14 00:00:00,78.5999984741211,91.05000305175781,-0.8175466568027052,4.16237287728039,0.136,False,True,0.0,False,False,0.0,0.0,0.02978305406391621,0.02978305406391621,1.0343253044845298,,,,
2022-07-15 00:00:00,81.11000061035156,94.66000366210938,-0.8204261219599895,3.4484609011287546,0.029,False,False,0.0,False,False,0.0,0.0,-0.004496473201145985,-0.0,1.0343253044845298,,,,
2022-07-18 00:00:00,81.43000030517578,97.66999816894531,-0.8213111998118835,1.212536923414845,-0.413,False,False,0.0,False,True,0.0,0.0,-0.013832100589244212,-0.0,1.0343253044845298,,,,
2022-07-19 00:00:00,85.87999725341797,102.19999694824219,-0.8224520488171511,1.825400374229602,-0.223,False,False,0.0,False,False,0.0,0.0,0.0036064666758583407,0.0,1.0343253044845298,,,,
2022-07-20 00:00:00,89.43000030517578,107.7300033569336,-0.82270853234774,0.799607353575837,-0.429,False,False,0.0,False,False,0.0,0.0,-0.005760927525159954,-0.0,1.0343253044845298,,,,
2022-07-21 00:00:00,91.08999633789062,108.13999938964844,-0.8238968184051936,1.9937948984197078,-0.072,False,False,0.0,False,False,0.0,0.0,0.006627519530210697,0.0,1.0343253044845298,,,,
2022-07-22 00:00:00,88.0999984741211,103.97000122070312,-0.8254602542706425,2.276894829960483,0.102,False,True,0.0,False,False,0.0,0.0,0.0016277304630194812,0.0,1.0343253044845298,,,,
2022-07-25 00:00:00,87.54000091552734,104.94999694824219,-0.8258314924233231,0.8689883059372931,-0.28,False,False,0.0,False,True,0.0,0.0,-0.008081616055922898,-0.0,1.0343253044845298,,,,
2022-07-26 00:00:00,85.25,101.91000366210938,-0.8261933299091646,1.0526347233466993,-0.158,False,False,0.0,False,False,0.0,0.0,0.0010837962402635787,0.0,1.0343253044845298,,,,
2022-07-27 00:00:00,89.81999969482422,107.36000061035156,-0.8265768096025857,1.0787129113881662,-0.098,False,False,0.0,False,False,0.0,0.0,0.0001460461478285882,0.0,1.0343253044845298,,,,
2022-07-28 00:00:00,91.66999816894531,108.83999633789062,-0.8274286484687385,1.6126670997420263,0.117,False,True,0.0,False,False,0.0,0.0,0.002938216230835198,0.0,1.0343253044845298,,,,
2022-07-29 00:00:00,94.47000122070312,110.9800033569336,-0.8290781853351399,2.4589014290488933,0.497,False,False,0.0,False,False,0.0,0.0,0.004537909336189465,0.0,1.0343253044845298,,,,
2022-08-01 00:00:00,96.77999877929688,111.19999694824219,-0.8323530850837392,4.222338258125106,1.283,False,False,0.0,False,False,0.0,0.0,0.009313714110502093,0.0,1.0343253044845298,,,,
2022-08-02 00:00:00,99.29000091552734,116.33999633789062,-0.8341298614852215,2.2473358850114664,0.516,False,False,0.0,False,False,0.0,0.0,-0.010059469032302632,-0.0,1.0343253044845298,,,,
2022-08-03 00:00:00,98.08999633789062,115.0199966430664,-0.8354711845927791,1.9941034906504598,0.473,False,False,0.0,False,False,0.0,0.0,-0.0013040720694158304,-0.0,1.0343253044845298,,,,
2022-08-04 00:00:00,103.91000366210938,119.22000122070312,-0.8384095287229459,3.954818624310633,1.469,False,False,0.0,False,False,0.0,0.0,0.009617704455400515,0.0,1.0343253044845298,,,,
2022-08-05 00:00:00,102.30999755859375,117.11000061035156,-0.8413753387076331,3.7765311290080774,1.41,False,False,0.0,False,False,0.0,0.0,-0.0008876937878000777,-0.0,1.0343253044845298,,,,
2022-08-08 00:00:00,100.06999969482422,115.81999969482422,-0.8431830869484939,2.412534821768716,0.684,False,False,0.0,False,False,0.0,0.0,-0.00689836543557712,-0.0,1.0343253044845298,,,,
2022-08-09 00:00:00,95.54000091552734,114.44000244140625,-0.8421361905389668,-0.8340667857485755,-0.96,False,False,0.0,False,True,0.0,0.0,-0.016916954712683487,-0.0,1.0343253044845298,,,,
2022-08-10 00:00:00,99.05000305175781,118.7300033569336,-0.8407819875806208,-0.7760451561385935,-0.891,False,False,0.0,False,False,0.0,0.0,0.0002917476953231966,0.0,1.0343253044845298,,,,
2022-08-11 00:00:00,98.12000274658203,121.5,-0.8370850886230253,-3.5858355211155413,-2.074,True,False,1.0,False,False,0.0,1.0,-0.01406119624326345,-0.0,1.0343253044845298,121.5,98.12000274658203,,
2022-08-12 00:00:00,100.83000183105469,124.51000213623047,-0.8336364451862889,-2.966073739929712,-1.653,False,False,1.0,False,False,0.0,1.0,0.0030287526841857623,0.0030287526841857623,1.0373540571687154,124.51000213623047,100.83000183105469,,
2022-08-15 00:00:00,101.01000213623047,126.04000091552734,-0.8297588408317702,-3.57280292187275,-1.769,False,False,1.0,False,False,0.0,1.0,-0.002951120665274714,-0.002951120665274714,1.0344029365034408,126.04000091552734,101.01000213623047,,
2022-08-16 00:00:00,100.19999694824219,124.18000030517578,-0.826757651605243,-2.4667684804032888,-1.241,False,False,1.0,False,False,0.0,1.0,0.0054520239220590535,0.0054520239220590535,1.0398549604254999,124.18000030517578,100.19999694824219,,
2022-08-17 00:00:00,98.2699966430664,121.87000274658203,-0.8241219893841862,-2.1657524667030117,-1.071,False,False,1.0,False,False,0.0,1.0,0.0015148832891561273,0.0015148832891561273,1.041369843714656,121.87000274658203,98.2699966430664,,
2022-08-18 00:00:00,100.44000244140625,121.2699966430664,-0.8236987415274668,0.5500588214723336,0.07,False,True,0.0,False,False,0.0,0.0,0.013556691555958266,0.013556691555958266,1.0549265352706143,,,,
2022-08-19 00:00:00,95.94999694824219,114.76000213623047,-0.8241775778702009,1.367376351224678,0.372,False,False,0.0,False,False,0.0,0.0,0.004289646257330171,0.0,1.0549265352706143,,,,
2022-08-22 00:00:00,92.83999633789062,111.38999938964844,-0.824471025125357,1.00216935239429,0.165,False,False,0.0,False,False,0.0,0.0,-0.0019775357552859964,-0.0,1.0549265352706143,,,,
2022-08-23 00:00:00,92.48999786376953,111.5999984741211,-0.8243406171663635,0.49358624584732524,-0.087,False,False,0.0,False,True,0.0,0.0,-0.002756751068958476,-0.0,1.0549265352706143,,,,
2022-08-24 00:00:00,92.7300033569336,114.51000213623047,-0.8226013810586885,-1.4660825453629656,-0.962,False,False,0.0,False,False,0.0,0.0,-0.01048365586086066,-0.0,1.0549265352706143,,,,
2022-08-25 00:00:00,97.18000030517578,117.02999877929688,-0.8225699761252666,0.9146370033495685,0.093,False,True,0.0,False,False,0.0,0.0,0.01230693516929739,0.0,1.0549265352706143,,,,
2022-08-26 00:00:00,91.18000030517578,112.81999969482422,-0.8208720356265464,-1.4307825037009252,-0.958,False,False,0.0,False,True,0.0,0.0,-0.012761355424417717,-0.0,1.0549265352706143,,,,
2022-08-29 00:00:00,88.48999786376953,113.54000091552734,-0.8167388229963951,-4.242528846987895,-2.108,True,False,1.0,False,False,0.0,1.0,-0.015515435235704662,-0.0,1.0549265352706143,113.54000091552734,88.48999786376953,,
2022-08-30 00:00:00,86.94000244140625,112.55999755859375,-0.8121342620475132,-4.4738281119121694,-2.02,False,False,1.0,False,False,0.0,1.0,-0.0012968561484805084,-0.0012968561484805084,1.0536296791221338,112.55999755859375,86.94000244140625,,
2022-08-31 00:00:00,84.87000274658203,113.12000274658203,-0.8060047222729233,-6.305253650689139,-2.459,False,False,1.0,False,False,0.0,1.0,-0.010403151710438522,-0.010403151710438522,1.0432265274116952,113.12000274658203,84.87000274658203,,
2022-09-01 00:00:00,82.33000183105469,113.4000015258789,-0.7981883222579762,-8.184555130938534,-2.727,False,False,1.0,False,False,0.0,1.0,-0.010872783577176654,-0.010872783577176654,1.0323537438345185,113.4000015258789,82.33000183105469,,
2022-09-02 00:00:00,80.23999786376953,113.63999938964844,-0.789163590803982,-9.440552113527758,-2.689,False,False,1.0,False,False,0.0,1.0,-0.007391672158237189,-0.007391672158237189,1.0249620716762813,113.63999938964844,80.23999786376953,,
2022-09-06 00:00:00,78.72000122070312,113.69999694824219,-0.7796074887361935,-9.92136786942882,-2.473,False,False,1.0,False,False,0.0,1.0,-0.002872919569241446,-0.002872919569241446,1.0220891521070399,113.69999694824219,78.72000122070312,,
2022-09-07 00:00:00,79.61000061035156,116.06999969482422,-0.7700988986741581,-9.775378323742444,-2.175,False,False,1.0,False,False,0.0,1.0,0.0008638670837032037,0.0008638670837032037,1.022953019190743,116.06999969482422,79.61000061035156,,
2022-09-08 00:00:00,82.77999877929688,118.58000183105469,-0.7623322868145453,-7.617365187044015,-1.52,False,False,1.0,False,False,0.0,1.0,0.01246128883408457,0.01246128883408457,1.0354143080248277,118.58000183105469,82.77999877929688,,
2022-09-09 00:00:00,85.44999694824219,123.4800033569336,-0.7546911668377182,-7.739270866327388,-1.447,False,False,1.0,False,False,0.0,1.0,-0.0006824125672775962,-0.0006824125672775962,1.03473189545755,123.4800033569336,85.44999694824219,,
2022-09-12 00:00:00,84.63999938964844,124.79000091552734,-0.746495738007587,-8.515204439755593,-1.518,True,False,1.0,False,False,0.0,1.0,-0.00436419858004952,-0.00436419858004952,1.0303676968775006,124.79000091552734,84.63999938964844,,
2022-09-13 00:00:00,77.02999877929688,121.54000091552734,-0.7352790864079966,-12.33582205589913,-2.153,False,False,1.0,False,False,0.0,1.0,-0.02296101924312265,-0.02296101924312265,1.007406677634378,121.54000091552734,77.02999877929688,,
2022-09-14 00:00:00,77.44999694824219,126.80000305175781,-0.7223318335607434,-14.141681751641883,-2.261,False,False,1.0,False,False,0.0,1.0,-0.010682925904625998,-0.010682925904625998,0.9967237517297519,126.80000305175781,77.44999694824219,,
2022-09-15 00:00:00,76.66000366210938,125.04000091552734,-0.71078850741772,-12.216991956148647,-1.731,False,False,1.0,False,False,0.0,1.0,0.011626946264946,0.011626946264946,1.008350697994698,125.04000091552734,76.66000366210938,,
2022-09-16 00:00:00,76.51000213623047,118.75,-0.7034998385904631,-7.030603696387018,-0.69,False,False,1.0,False,False,0.0,1.0,0.032404677030474636,0.032404677030474636,1.0407553750251726,118.75,76.51000213623047,,
2022-09-19 00:00:00,76.7699966430664,118.77999877929688,-0.6974278906129247,-6.070487352584379,-0.459,False,False,1.0,False,False,0.0,1.0,0.006015371546783881,0.006015371546783881,1.0467707465719565,118.77999877929688,76.7699966430664,,
2022-09-20 00:00:00,75.25,116.70999908447266,-0.6919318720794615,-5.505368156911402,-0.307,False,False,1.0,False,False,0.0,1.0,0.003622434294085164,0.003622434294085164,1.0503931808660416,116.70999908447266,75.25,,
2022-09-21 00:00:00,74.4800033569336,114.01000213623047,-0.6877216980416835,-3.9271489059307925,0.054,False,True,0.0,False,False,0.0,0.0,0.010322772011700893,0.010322772011700893,1.0607159528777426,,,,
2022-09-22 00:00:00,69.5,103.72000122070312,-0.6854627133039338,-1.596193460630488,0.603,False,False,0.0,False,False,0.0,0.0,0.016579079332990722,0.0,1.0607159528777426,,,,
2022-09-23 00:00:00,67.95999908447266,101.75,-0.6834149102461403,-1.5774680330721225,0.671,False,False,0.0,False,False,0.0,0.0,0.00013618743730777733,0.0,1.0607159528777426,,,,
2022-09-26 00:00:00,66.30000305175781,103.2300033569336,-0.6795630930593525,-3.8512973260073267,0.2,False,False,0.0,False,False,0.0,0.0,-0.01666403497647522,-0.0,1.0607159528777426,,,,
2022-09-27 00:00:00,67.16999816894531,106.37000274658203,-0.674854697754245,-4.614297884717516,0.045,False,False,0.0,False,False,0.0,0.0,-0.005491018201192428,-0.0,1.0607159528777426,,,,
2022-09-28 00:00:00,68.36000061035156,110.69000244140625,-0.669136687694971,-5.706740984239275,-0.187,False,False,0.0,False,True,0.0,0.0,-0.0076702105419908274,-0.0,1.0607159528777426,,,,
2022-09-29 00:00:00,64.13999938964844,106.66000366210938,-0.6626226276521596,-6.535332502327449,-0.369,False,False,0.0,False,False,0.0,0.0,-0.006146122330532845,-0.0,1.0607159528777426,,,,
2022-09-30 00:00:00,63.36000061035156,105.04000091552734,-0.656722450000433,-5.622126138941269,-0.126,False,False,0.0,False,False,0.0,0.0,0.006900345200772767,0.0,1.0607159528777426,,,,
2022-10-03 00:00:00,66.11000061035156,105.0,-0.6534054682402259,-2.4975735548721616,0.633,False,True,0.0,False,False,0.0,0.0,0.02319335535303593,0.0,1.0607159528777426,,,,
2022-10-04 00:00:00,67.9000015258789,110.80999755859375,-0.6491315899936305,-4.030268376521377,0.27,False,False,0.0,False,False,0.0,0.0,-0.010961108821385327,-0.0,1.0607159528777426,,,,
2022-10-05 00:00:00,67.94000244140625,111.76000213623047,-0.6446750861730788,-4.108886566471597,0.266,False,False,0.0,False,False,0.0,0.0,-0.000561603061045039,-0.0,1.0607159528777426,,,,
2022-10-06 00:00:00,67.8499984741211,111.58000183105469,-0.6405923231717481,-3.627294118342135,0.429,False,False,0.0,False,False,0.0,0.0,0.0034565550255284093,0.0,1.0607159528777426,,,,
2022-10-07 00:00:00,58.439998626708984,108.54000091552734,-0.6312859787383317,-10.079782083509116,-1.166,False,False,0.0,False,True,0.0,0.0,-0.050823087428683265,-0.0,1.0607159528777426,,,,
2022-10-10 00:00:00,57.810001373291016,110.98999786376953,-0.6205141847156288,-11.060866662735322,-1.358,False,False,0.0,False,False,0.0,0.0,-0.007744536201880907,-0.0,1.0607159528777426,,,,
2022-10-11 00:00:00,57.630001068115234,106.81999969482422,-0.6122606441513496,-7.771680753284812,-0.431,False,False,0.0,False,False,0.0,0.0,0.026734462475037905,0.0,1.0607159528777426,,,,
2022-10-12 00:00:00,57.849998474121094,112.3499984741211,-0.6025788638773647,-9.849735963038455,-0.958,False,False,0.0,False,False,0.0,0.0,-0.016551649785046495,-0.0,1.0607159528777426,,,,
2022-10-13 00:00:00,58.939998626708984,112.6500015258789,-0.5942499218989407,-8.002255981960104,-0.384,False,False,0.0,False,False,0.0,0.0,0.014676254464748755,0.0,1.0607159528777426,,,,
2022-10-14 00:00:00,55.939998626708984,109.16000366210938,-0.5860752870645196,-8.035981855525783,-0.349,False,False,0.0,False,False,0.0,0.0,-0.0002812458674505666,-0.0,1.0607159528777426,,,,
2022-10-17 00:00:00,57.959999084472656,116.5,-0.5769050652946964,-9.249441022359477,-0.692,False,False,0.0,False,False,0.0,0.0,-0.009694532265013054,-0.0,1.0607159528777426,,,,
2022-10-18 00:00:00,57.91999816894531,117.94000244140625,-0.5678161848860653,-9.04824406278722,-0.588,False,False,0.0,False,False,0.0,0.0,0.0016110160486428437,0.0,1.0607159528777426,,,,
2022-10-19 00:00:00,57.22999954223633,116.87000274658203,-0.5595065649471076,-8.159534239862808,-0.284,False,False,0.0,False,False,0.0,0.0,0.007247701885911806,0.0,1.0607159528777426,,,,
2022-10-20 00:00:00,57.77000045776367,117.0,-0.552376623828485,-6.858064530169074,0.123,False,True,0.0,False,False,0.0,0.0,0.010633090522751349,0.0,1.0607159528777426,,,,
2022-10-21 00:00:00,58.81999969482422,119.94999694824219,-0.5455987319695376,-6.624566539886615,0.173,False,False,0.0,False,False,0.0,0.0,0.0018790391978262327,0.0,1.0607159528777426,,,,
2022-10-24 00:00:00,58.70000076293945,116.38999938964844,-0.5408162399931074,-4.245601079770275,0.892,False,False,0.0,False,False,0.0,0.0,0.019556526575222558,0.0,1.0607159528777426,,,,
2022-10-25 00:00:00,61.470001220703125,118.44999694824219,-0.5378877069827148,-2.2427960298964322,1.441,False,False,0.0,False,False,0.0,0.0,0.015999043593301454,0.0,1.0607159528777426,,,,
2022-10-26 00:00:00,59.72999954223633,115.30999755859375,-0.5353793117137283,-2.0045875843952885,1.419,False,False,0.0,False,False,0.0,0.0,0.0019611349450398934,0.0,1.0607159528777426,,,,
2022-10-27 00:00:00,58.599998474121094,112.05999755859375,-0.5335728662975189,-1.1921756205107386,1.552,False,False,0.0,True,False,-1.0,-1.0,0.006862041182771306,0.0,1.0607159528777426,,,112.05999755859375,58.599998474121094
2022-10-28 00:00:00,62.0099983215332,115.20999908447266,-0.5332599745781225,0.5731171386018019,1.894,False,False,0.0,False,False,-1.0,-1.0,0.014300019297358559,-0.014300019297358559,1.046415933580384,,,115.20999908447266,62.0099983215332
2022-10-31 00:00:00,60.060001373291016,106.91000366210938,-0.534958999176005,2.86753281230596,2.317,False,False,0.0,False,False,-1.0,-1.0,0.01956816496053563,-0.01956816496053563,1.0268477686198483,,,106.91000366210938,60.060001373291016
2022-11-01 00:00:00,59.65999984741211,109.05000305175781,-0.5356059195560188,1.2521726852887127,1.819,False,False,0.0,False,False,-1.0,-1.0,-0.013681628331203097,0.013681628331203097,1.0405293969510514,,,109.05000305175781,59.65999984741211
2022-11-02 00:00:00,58.630001068115234,94.41000366210938,-0.5411881803980562,7.536422974844442,3.061,False,False,0.0,False,False,-1.0,-1.0,0.05727347155083768,-0.05727347155083768,0.9832559254002137,,,94.41000366210938,58.630001068115234
2022-11-03 00:00:00,60.11000061035156,92.0199966430664,-0.5491077203917423,9.58111002322159,2.959,False,False,0.0,False,False,-1.0,-1.0,0.018480726137498495,-0.018480726137498495,0.9647751992627152,,,92.0199966430664,60.11000061035156
2022-11-04 00:00:00,62.189998626708984,96.08999633789062,-0.5567050722178117,8.69621027601432,2.424,False,False,0.0,False,False,-1.0,-1.0,-0.007649297886315886,0.007649297886315886,0.9724244971490311,,,96.08999633789062,62.189998626708984
2022-11-07 00:00:00,63.08000183105469,95.45999908447266,-0.5647318527554522,9.170699684046667,2.238,False,False,0.0,False,False,-1.0,-1.0,0.004055835806334241,-0.004055835806334241,0.9683686613426968,,,95.45999908447266,63.08000183105469
2022-11-08 00:00:00,63.849998474121094,98.9000015258789,-0.5713591305161603,7.342579594248001,1.759,False,False,0.0,False,False,-1.0,-1.0,-0.015189093700987416,0.015189093700987416,0.9835577550436843,,,98.9000015258789,63.849998474121094
2022-11-09 00:00:00,59.91999816894531,95.79000091552734,-0.575673006333525,4.776280365212571,1.259,False,False,0.0,False,False,-1.0,-1.0,-0.022303288289809785,0.022303288289809785,1.005861043333494,,,95.79000091552734,59.91999816894531
2022-11-10 00:00:00,68.47000122070312,102.4000015258789,-0.5831117585463086,8.75935625580319,1.777,False,False,0.0,True,False,-1.0,-1.0,0.031073925815783485,-0.031073925815783485,0.9747871175177105,,,102.4000015258789,68.47000122070312
2022-11-11 00:00:00,72.37000274658203,109.56999969482422,-0.5900973244355942,7.713039088257389,1.503,False,False,0.0,False,False,-1.0,-1.0,-0.007635848585117147,0.007635848585117147,0.9824229661028278,,,109.56999969482422,72.37000274658203
2022-11-14 00:00:00,73.52999877929688,105.16000366210938,-0.5993638105216057,10.500898269908987,1.771,False,False,0.0,False,False,-1.0,-1.0,0.020415037856672497,-0.020415037856672497,0.9620079282461552,,,105.16000366210938,73.52999877929688
2022-11-15 00:00:00,76.37000274658203,107.01000213623047,-0.6094896266611295,11.148516495564252,1.718,False,False,0.0,False,False,-1.0,-1.0,0.004573849955531175,-0.004573849955531175,0.957434078290624,,,107.01000213623047,76.37000274658203
2022-11-16 00:00:00,72.69999694824219,104.43000030517578,-0.6172413513326073,8.241482440210902,1.233,False,False,0.0,False,False,-1.0,-1.0,-0.021194704028850014,0.021194704028850014,0.978628782319474,,,104.43000030517578,72.69999694824219
2022-11-17 00:00:00,73.9000015258789,99.30000305175781,-0.6275235761854561,11.586908495613145,1.569,False,False,0.0,True,False,-1.0,-1.0,0.02456023825244875,-0.02456023825244875,0.9540685440670253,,,99.30000305175781,73.9000015258789
2022-11-18 00:00:00,73.56999969482422,97.7699966430664,-0.6378654558902792,11.205896213703596,1.42,False,False,0.0,False,False,-1.0,-1.0,-0.0028029190100764424,0.0028029190100764424,0.9568714630771017,,,97.7699966430664,73.56999969482422
2022-11-21 00:00:00,72.45999908447266,95.70999908447266,-0.647642028133625,10.474181164737388,1.246,False,False,0.0,False,False,-1.0,-1.0,-0.005442453066005816,0.005442453066005816,0.9623139161431076,,,95.70999908447266,72.45999908447266
2022-11-22 00:00:00,75.25,95.27999877929688,-0.6591096268309484,12.450035560124412,1.397,False,False,0.0,False,False,-1.0,-1.0,0.014312603436037546,-0.014312603436037546,0.94800131270707,,,95.27999877929688,75.25
2022-11-23 00:00:00,76.4000015258789,96.62999725341797,-0.6701828868304698,11.640231012162886,1.219,False,False,0.0,False,False,-1.0,-1.0,-0.005736794104019795,0.005736794104019795,0.9537381068110898,,,96.62999725341797,76.4000015258789
2022-11-25 00:00:00,75.13999938964844,97.66999816894531,-0.6788159275143936,8.840048992266702,0.832,False,False,0.0,False,False,-1.0,-1.0,-0.019797674024294346,0.019797674024294346,0.9735357808353842,,,97.66999816894531,75.13999938964844
2022-11-28 00:00:00,73.19000244140625,95.30000305175781,-0.6862196535367372,7.793267365179005,0.659,False,False,0.0,False,False,-1.0,-1.0,-0.0075532597551371495,0.0075532597551371495,0.9810890405905213,,,95.30000305175781,73.19000244140625
2022-11-29 00:00:00,73.38999938964844,95.37999725341797,-0.6930442923092914,7.287436692691216,0.551,False,False,0.0,False,False,-1.0,-1.0,-0.0036262196702196805,0.0036262196702196805,0.984715260260741,,,95.37999725341797,73.38999938964844
