Date,x,y,hr,spread,zScore,numUnits,cum rets
2023-01-06 00:00:00-05:00,58.90608596801758,58.90608596801758,-0.982437816011249,1.034519519827505,-0.7071067811865475,0.0,1.0
2023-01-09 00:00:00-05:00,58.05671691894531,58.05671691894531,-0.9825358136436066,1.0139133235128384,-0.7071067811865476,0.0,1.0
2023-01-10 00:00:00-05:00,59.95530319213867,59.955299377441406,-0.9826564549752567,1.0398336856877322,0.7071067811865476,0.0,1.0
2023-01-11 00:00:00-05:00,64.94158172607422,64.94158172607422,-0.9828783993344016,1.111903828906165,0.7071067811865475,0.0,1.0
2023-01-12 00:00:00-05:00,65.60108947753906,65.60108947753906,-0.9831199132664795,1.1073520801943033,-0.7071067811865476,0.0,1.0
2023-01-13 00:00:00-05:00,65.39125061035156,65.39125061035156,-0.983340141740776,1.089408966561848,-0.7071067811865475,0.0,1.0
2023-01-17 00:00:00-05:00,63.28282165527344,63.28282165527344,-0.983494315430145,1.044526292932332,-0.7071067811865475,0.0,1.0
2023-01-18 00:00:00-05:00,62.033756256103516,62.03375244140625,-0.9835949250408775,1.017664606680043,-0.7071067811865475,0.0,1.0
2023-01-19 00:00:00-05:00,63.892364501953125,63.892364501953125,-0.9837091316669978,1.040862097585503,0.7071067811865476,0.0,1.0
2023-01-20 00:00:00-05:00,66.72025299072266,66.72025299072266,-0.9838702449500758,1.0761813376093272,0.7071067811865475,0.0,1.0
2023-01-23 00:00:00-05:00,69.46820831298828,69.46820068359375,-0.9840795056726187,1.105960586985745,0.7071067811865475,0.0,1.0
2023-01-24 00:00:00-05:00,69.54814910888672,69.54814147949219,-0.9842834935323268,1.0930463058899846,-0.7071067811865476,0.0,1.0
2023-01-25 00:00:00-05:00,68.6588134765625,68.6588134765625,-0.9844529339388243,1.0674431088020526,-0.7071067811865475,0.0,1.0
2023-01-26 00:00:00-05:00,69.1684341430664,69.1684341430664,-0.9846085589961586,1.0646018734410916,-0.7071067811865475,0.0,1.0
2023-01-27 00:00:00-05:00,70.02779388427734,70.02779388427734,-0.9847623432079261,1.0670594891147118,0.7071067811865475,0.0,1.0
2023-01-30 00:00:00-05:00,71.44673919677734,71.44673156738281,-0.9849262431206433,1.0769631470805052,0.7071067811865476,0.0,1.0
2023-01-31 00:00:00-05:00,69.46820831298828,69.46820068359375,-0.9850462856522748,1.0388001139661611,-0.7071067811865476,0.0,1.0
2023-02-01 00:00:00-05:00,69.95783996582031,69.95784759521484,-0.9851544152698739,1.0385726701437221,-0.7071067811865476,0.0,1.0
2023-02-02 00:00:00-05:00,70.59737396240234,70.59736633300781,-0.9852612500486918,1.0405094126563057,0.7071067811865475,0.0,1.0
2023-02-03 00:00:00-05:00,70.49744415283203,70.49744415283203,-0.9853575819995614,1.0322530452483392,-0.7071067811865475,0.0,1.0
2023-02-06 00:00:00-05:00,71.80646514892578,71.80646514892578,-0.985464202896802,1.043764208102644,0.7071067811865475,0.0,1.0
2023-02-07 00:00:00-05:00,71.57662963867188,71.5766372680664,-0.9855609083826072,1.0335091424115035,-0.7071067811865476,0.0,1.0
2023-02-08 00:00:00-05:00,70.11772155761719,70.11772155761719,-0.9856254019814946,1.0079140613642323,-0.7071067811865475,0.0,1.0
2023-02-09 00:00:00-05:00,68.35903930664062,68.35903930664062,-0.9856510913367041,0.9808776113216311,-0.7071067811865475,0.0,1.0
2023-02-10 00:00:00-05:00,69.18841552734375,69.18841552734375,-0.9856788291213856,0.9908591215876612,0.7071067811865475,0.0,1.0
2023-02-13 00:00:00-05:00,69.3782730102539,69.37828063964844,-0.9857078282723785,0.9915738214228895,0.7071067811865476,0.0,1.0
2023-02-14 00:00:00-05:00,72.555908203125,72.555908203125,-0.9857826323109237,1.0315540249386999,0.7071067811865476,0.0,1.0
2023-02-15 00:00:00-05:00,72.26612091064453,72.26612854003906,-0.9858571986174299,1.0220530241225703,-0.7071067811865475,0.0,1.0
2023-02-16 00:00:00-05:00,70.857177734375,70.857177734375,-0.9859050296323076,0.9987298205043231,-0.7071067811865476,0.0,1.0
2023-02-17 00:00:00-05:00,73.11548614501953,73.11549377441406,-0.9859765419998034,1.0253395785131687,0.7071067811865476,0.0,1.0
2023-02-21 00:00:00-05:00,72.416015625,72.41600799560547,-0.9860372764208115,1.0111171794835343,-0.7071067811865475,0.0,1.0
2023-02-22 00:00:00-05:00,71.88641357421875,71.88640594482422,-0.9860833046125451,1.0004136908144687,-0.7071067811865475,0.0,1.0
2023-02-23 00:00:00-05:00,75.84346008300781,75.84345245361328,-0.9861794322257812,1.04819205091394,0.7071067811865475,0.0,1.0
2023-02-24 00:00:00-05:00,74.9541244506836,74.95411682128906,-0.9862655621268888,1.0294451362068315,-0.7071067811865476,0.0,1.0
2023-02-27 00:00:00-05:00,75.98335266113281,75.98335266113281,-0.98635704717926,1.0366372955174796,0.7071067811865475,0.0,1.0
2023-02-28 00:00:00-05:00,75.9433822631836,75.9433822631836,-0.9864415610174032,1.0296737145473998,-0.7071067811865475,0.0,1.0
2023-03-01 00:00:00-05:00,75.24390411376953,75.24390411376953,-0.9865081299047057,1.0151809797657592,-0.7071067811865476,0.0,1.0
2023-03-02 00:00:00-05:00,74.98409271240234,74.98410034179688,-0.9865621660187034,1.0076314185019442,-0.7071067811865476,0.0,1.0
2023-03-03 00:00:00-05:00,76.31310272216797,76.3131103515625,-0.9866274112136646,1.0205113711074603,0.7071067811865475,0.0,1.0
2023-03-06 00:00:00-05:00,76.62287902832031,76.62287902832031,-0.9866938373078937,1.019556494288409,-0.7071067811865475,0.0,1.0
2023-03-07 00:00:00-05:00,76.19319152832031,76.19319915771484,-0.98674942126689,1.0096115126674619,-0.7071067811865476,0.0,1.0
2023-03-08 00:00:00-05:00,76.57290649414062,76.57290649414062,-0.9868034416945793,1.010498825165456,0.7071067811865476,0.0,1.0
2023-03-09 00:00:00-05:00,76.3230972290039,76.32308959960938,-0.9868495503675033,1.0036754165116264,-0.7071067811865475,0.0,1.0
2023-03-10 00:00:00-05:00,74.91415405273438,74.91414642333984,-0.986871956892772,0.9834686143512812,-0.7071067811865475,0.0,1.0
2023-03-13 00:00:00-04:00,76.1832046508789,76.18319702148438,-0.9869045614839768,0.9976448430646627,0.7071067811865476,0.0,1.0
2023-03-14 00:00:00-04:00,77.08252716064453,77.08253479003906,-0.9869483860413278,1.006059016854124,0.7071067811865476,0.0,1.0
2023-03-15 00:00:00-04:00,76.70281982421875,76.70281982421875,-0.986986033821887,0.9982079029582849,-0.7071067811865476,0.0,1.0
2023-03-16 00:00:00-04:00,76.56291961669922,76.56292724609375,-0.9870177241728235,0.993968569992461,-0.7071067811865475,0.0,1.0
2023-03-17 00:00:00-04:00,75.78350067138672,75.78349304199219,-0.987035741419073,0.9824692694771784,-0.7071067811865476,0.0,1.0
2023-03-20 00:00:00-04:00,75.14397430419922,75.14397430419922,-0.9870414903160439,0.9737539187119069,-0.7071067811865476,0.0,1.0
2023-03-21 00:00:00-04:00,76.4629898071289,76.4629898071289,-0.9870613369295332,0.9893288624749772,0.7071067811865475,0.0,1.0
2023-03-22 00:00:00-04:00,74.71429443359375,74.71429443359375,-0.9870600158285875,0.966801787348956,-0.7071067811865475,0.0,1.0
2023-03-23 00:00:00-04:00,75.65359497070312,75.65360260009766,-0.9870666939122932,0.978458729786027,0.7071067811865476,0.0,1.0
2023-03-24 00:00:00-04:00,76.40303802490234,76.40303802490234,-0.9870840228696112,0.9868198918218667,0.7071067811865475,0.0,1.0
2023-03-27 00:00:00-04:00,76.3230972290039,76.32308959960938,-0.9871010793216538,0.9844779476880916,-0.7071067811865475,0.0,1.0
2023-03-28 00:00:00-04:00,76.84271240234375,76.84271240234375,-0.9871234041988907,0.9894725478658728,0.7071067811865476,0.0,1.0
2023-03-29 00:00:00-04:00,79.18096160888672,79.18096923828125,-0.987174673712941,1.0155292977515984,0.7071067811865476,0.0,1.0
2023-03-30 00:00:00-04:00,82.07880401611328,82.07880401611328,-0.9872637211681871,1.045378534130947,0.7071067811865476,0.0,1.0
2023-03-31 00:00:00-04:00,81.96888732910156,81.96888732910156,-0.9873510060602604,1.0368239590730042,-0.7071067811865476,0.0,1.0
2023-04-03 00:00:00-04:00,81.74905395507812,81.7490463256836,-0.9874278755310641,1.0277516521464634,-0.7071067811865475,0.0,1.0
2023-04-04 00:00:00-04:00,81.52921295166016,81.52921295166016,-0.9874937107806189,1.0196279170019693,-0.7071067811865476,0.0,1.0
2023-04-05 00:00:00-04:00,81.0595703125,81.05956268310547,-0.9875463923483205,1.0094764556910718,-0.7071067811865476,0.0,1.0
2023-04-06 00:00:00-04:00,80.10028839111328,80.10028839111328,-0.9875808681427803,0.9947760433305604,-0.7071067811865476,0.0,1.0
2023-04-10 00:00:00-04:00,80.52995300292969,80.52996063232422,-0.9876143827970877,0.9974208006573377,0.7071067811865476,0.0,1.0
2023-04-11 00:00:00-04:00,80.52995300292969,80.52996063232422,-0.9876450578697153,0.9949505385002766,-0.7071067811865475,0.0,1.0
2023-04-12 00:00:00-04:00,81.68910217285156,81.68909454345703,-0.987686487116484,1.0058721826537322,0.7071067811865475,0.0,1.0
2023-04-13 00:00:00-04:00,82.87821197509766,82.87821197509766,-0.9877405230283899,1.0160435311569245,0.7071067811865476,0.0,1.0
2023-04-14 00:00:00-04:00,82.30863952636719,82.30863952636719,-0.9877857591511098,1.005337547119538,-0.7071067811865476,0.0,1.0
2023-04-17 00:00:00-04:00,82.65837860107422,82.65837860107422,-0.987829794843015,1.0059694255188134,0.7071067811865476,0.0,1.0
2023-04-18 00:00:00-04:00,83.5976791381836,83.5976791381836,-0.9878808660984508,1.0131314673343894,0.7071067811865475,0.0,1.0
2023-04-19 00:00:00-04:00,85.68611907958984,85.68611907958984,-0.9879528549289812,1.0322731071244107,0.7071067811865475,0.0,1.0
2023-04-20 00:00:00-04:00,84.93667602539062,84.93667602539062,-0.9880139497026242,1.018055270932237,-0.7071067811865475,0.0,1.0
2023-04-21 00:00:00-04:00,86.41557312011719,86.41558074951172,-0.9880846154298821,1.0296824159678692,0.7071067811865475,0.0,1.0
2023-04-24 00:00:00-04:00,87.72460174560547,87.72460174560547,-0.9881654344700934,1.0381825479433218,0.7071067811865475,0.0,1.0
2023-04-25 00:00:00-04:00,80.33010864257812,80.33011627197266,-0.9881595900185417,0.9511490495777366,-0.7071067811865476,0.0,1.0
2023-04-26 00:00:00-04:00,80.06031799316406,80.06031799316406,-0.9881360709128891,0.9498299353624446,-0.7071067811865476,0.0,1.0
2023-04-27 00:00:00-04:00,81.45926666259766,81.45926666259766,-0.9881267500267211,0.9671862357250092,0.7071067811865475,0.0,1.0
2023-04-28 00:00:00-04:00,81.2793960571289,81.27940368652344,-0.9881186350599103,0.9657177960593657,-0.7071067811865476,0.0,1.0
2023-05-01 00:00:00-04:00,80.71981811523438,80.71981811523438,-0.9881051003285556,0.9601541379779519,-0.7071067811865476,0.0,1.0
2023-05-02 00:00:00-04:00,78.40155029296875,78.40154266357422,-0.988065670106731,0.9356623359454801,-0.7071067811865476,0.0,1.0
2023-05-03 00:00:00-04:00,79.65061950683594,79.6506118774414,-0.9880385321489221,0.9527306951549264,0.7071067811865476,0.0,1.0
2023-05-04 00:00:00-04:00,78.20170593261719,78.20169830322266,-0.987999196457562,0.9384756801863148,-0.7071067811865475,0.0,1.0
2023-05-05 00:00:00-04:00,78.93114471435547,78.93115234375,-0.9879688016295163,0.9496438890623011,0.7071067811865475,0.0,1.0
2023-05-08 00:00:00-04:00,79.36083221435547,79.36083221435547,-0.9879471195451935,0.9565266234735788,0.7071067811865475,0.0,1.0
2023-05-09 00:00:00-04:00,76.31310272216797,76.3131103515625,-0.9878936987915631,0.9238770370994871,-0.7071067811865476,0.0,1.0
2023-05-10 00:00:00-04:00,75.84346008300781,75.84345245361328,-0.9878327827400978,0.9227962271781394,-0.7071067811865476,0.0,1.0
2023-05-11 00:00:00-04:00,74.93413543701172,74.93412780761719,-0.9877640725417445,0.9168810159598451,-0.7071067811865475,0.0,1.0
2023-05-12 00:00:00-04:00,74.86418151855469,74.86418914794922,-0.9876977730327925,0.9210037821500094,0.7071067811865475,0.0,1.0
2023-05-15 00:00:00-04:00,74.87418365478516,74.87417602539062,-0.9876365440512461,0.9256960419203182,0.7071067811865475,0.0,1.0
2023-05-16 00:00:00-04:00,77.72205352783203,77.72205352783203,-0.9876145181283915,0.9626250849931495,0.7071067811865475,0.0,1.0
2023-05-17 00:00:00-04:00,80.24018096923828,80.24018096923828,-0.9876314657077175,0.9924534299369725,0.7071067811865476,0.0,1.0
2023-05-18 00:00:00-04:00,79.6306381225586,79.63063049316406,-0.9876470462933227,0.983665956966604,-0.7071067811865476,0.0,1.0
2023-05-19 00:00:00-04:00,79.28089141845703,79.28089141845703,-0.9876570265772986,0.9785619357060966,-0.7071067811865475,0.0,1.0
2023-05-22 00:00:00-04:00,79.05097961425781,79.05097961425781,-0.9876624825094361,0.9752928436371207,-0.7071067811865475,0.0,1.0
2023-05-23 00:00:00-04:00,77.16167449951172,77.16167449951172,-0.9876442688114071,0.9533889081776721,-0.7071067811865475,0.0,1.0
2023-05-24 00:00:00-04:00,76.50191497802734,76.50191497802734,-0.9876151379478598,0.9474656637274279,-0.7071067811865476,0.0,1.0
2023-05-25 00:00:00-04:00,79.83069610595703,79.83069610595703,-0.987625839051743,0.9878378822265148,0.7071067811865476,0.0,1.0
2023-05-26 00:00:00-04:00,78.40121459960938,78.40121459960938,-0.9876260742911088,0.9701308049424,-0.7071067811865476,0.0,1.0
2023-05-30 00:00:00-04:00,77.93138885498047,77.93138885498047,-0.9876187529884028,0.9648877753703431,-0.7071067811865476,0.0,1.0
2023-05-31 00:00:00-04:00,79.48081970214844,79.48081970214844,-0.9876290532616601,0.9832529872548719,0.7071067811865476,0.0,1.0
2023-06-01 00:00:00-04:00,79.80070495605469,79.80070495605469,-0.9876456233606048,0.9858879651163477,0.7071067811865476,0.0,1.0
2023-06-02 00:00:00-04:00,79.9406509399414,79.9406509399414,-0.9876637227169708,0.9861700361809653,0.7071067811865476,0.0,1.0
2023-06-05 00:00:00-04:00,80.46045684814453,80.46045684814453,-0.9876868426211606,0.9907222679445198,0.7071067811865476,0.0,1.0
2023-06-06 00:00:00-04:00,82.89956665039062,82.89956665039062,-0.9877377684489034,1.0165336817526622,0.7071067811865476,0.0,1.0
2023-06-07 00:00:00-04:00,80.45046997070312,80.45046997070312,-0.9877609514554494,0.9846372074033525,-0.7071067811865475,0.0,1.0
2023-06-08 00:00:00-04:00,77.72146606445312,77.72146606445312,-0.9877453534848839,0.9524490932564618,-0.7071067811865476,0.0,1.0
2023-06-09 00:00:00-04:00,77.07170104980469,77.07170104980469,-0.9877161580794143,0.9467365922464381,-0.7071067811865475,0.0,1.0
2023-06-12 00:00:00-04:00,78.24127197265625,78.24127197265625,-0.9877003718001459,0.9623385551473405,0.7071067811865476,0.0,1.0
2023-06-13 00:00:00-04:00,77.7614517211914,77.7614517211914,-0.9876825587709311,0.9578221114628462,-0.7071067811865476,0.0,1.0
2023-06-14 00:00:00-04:00,78.50118255615234,78.50118255615234,-0.9876744439154057,0.9675707283028316,0.7071067811865476,0.0,1.0
2023-06-15 00:00:00-04:00,79.07096862792969,79.07096862792969,-0.987675474662487,0.9745121563166208,0.7071067811865476,0.0,1.0
2023-06-16 00:00:00-04:00,78.62113952636719,78.62113952636719,-0.9876727886107763,0.9691794066031747,-0.7071067811865475,0.0,1.0
2023-06-20 00:00:00-04:00,78.87104797363281,78.87104797363281,-0.9876725792063178,0.9722765968096638,0.7071067811865476,0.0,1.0
2023-06-21 00:00:00-04:00,79.59078216552734,79.59078216552734,-0.9876813598818956,0.9804502022155646,0.7071067811865475,0.0,1.0
2023-06-22 00:00:00-04:00,80.1805648803711,80.1805648803711,-0.9876980835522875,0.9863746098887134,0.7071067811865475,0.0,1.0
2023-06-23 00:00:00-04:00,79.79071044921875,79.79071044921875,-0.9877103702677946,0.9805982874905084,-0.7071067811865475,0.0,1.0
2023-06-26 00:00:00-04:00,77.77145385742188,77.77145385742188,-0.9876971049689471,0.9568140332202262,-0.7071067811865476,0.0,1.0
2023-06-27 00:00:00-04:00,77.04171752929688,77.04171752929688,-0.9876714819012022,0.9498102089224005,-0.7071067811865475,0.0,1.0
2023-06-28 00:00:00-04:00,77.16167449951172,77.16167449951172,-0.9876468576196432,0.953189151399215,0.7071067811865476,0.0,1.0
2023-06-29 00:00:00-04:00,78.651123046875,78.651123046875,-0.9876419397422217,0.9719753179552129,0.7071067811865476,0.0,1.0
2023-06-30 00:00:00-04:00,81.2101821899414,81.2101821899414,-0.9876714183139402,1.0012063648684943,0.7071067811865476,0.0,1.0
2023-07-03 00:00:00-04:00,80.66039276123047,80.66039276123047,-0.9876983822062234,0.9922533228445616,-0.7071067811865476,0.0,1.0
2023-07-05 00:00:00-04:00,80.62040710449219,80.62040710449219,-0.9877222901112772,0.9898339695396743,-0.7071067811865476,0.0,1.0
2023-07-06 00:00:00-04:00,79.0909652709961,79.0909652709961,-0.9877258004257865,0.9707782922533994,-0.7071067811865475,0.0,1.0
2023-07-07 00:00:00-04:00,79.59078216552734,79.59078216552734,-0.9877311836000267,0.9764846935191258,0.7071067811865475,0.0,1.0
2023-07-10 00:00:00-04:00,80.63040161132812,80.63040161132812,-0.9877486937215182,0.9878277454973698,0.7071067811865476,0.0,1.0
2023-07-11 00:00:00-04:00,81.23017883300781,81.23017883300781,-0.9877740591632549,0.9931153605705845,0.7071067811865475,0.0,1.0
2023-07-12 00:00:00-04:00,81.66002655029297,81.66002655029297,-0.9878038516705057,0.9959377963978255,0.7071067811865475,0.0,1.0
2023-07-13 00:00:00-04:00,81.37013244628906,81.37013244628906,-0.9878287146184564,0.9903791035377765,-0.7071067811865475,0.0,1.0
2023-07-14 00:00:00-04:00,81.78997039794922,81.78997039794922,-0.9878555788147451,0.993291849242226,0.7071067811865476,0.0,1.0
2023-07-17 00:00:00-04:00,81.16020965576172,81.16020965576172,-0.9878734185739843,0.9841958909430986,-0.7071067811865476,0.0,1.0
2023-07-18 00:00:00-04:00,82.43973541259766,82.43973541259766,-0.9879029441907586,0.9972780801852821,0.7071067811865476,0.0,1.0
2023-07-19 00:00:00-04:00,81.72000122070312,81.72000122070312,-0.9879239706878221,0.9868531301324168,-0.7071067811865475,0.0,1.0
2023-07-20 00:00:00-04:00,81.8499984741211,81.8499984741211,-0.9879433093916997,0.9868401078923341,-0.7071067811865475,0.0,1.0
2023-07-21 00:00:00-04:00,82.62999725341797,82.62999725341797,-0.9879697039183857,0.9940633321815966,0.7071067811865476,0.0,1.0
2023-07-24 00:00:00-04:00,80.62999725341797,80.62999725341797,-0.9879725540449662,0.9697729343200052,-0.7071067811865475,0.0,1.0
2023-07-25 00:00:00-04:00,80.20999908447266,80.20999908447266,-0.9879662160113051,0.9652298027159674,-0.7071067811865475,0.0,1.0
2023-07-26 00:00:00-04:00,77.43000030517578,77.43000030517578,-0.9879270037102974,0.934812106396052,-0.7071067811865476,0.0,1.0
2023-07-27 00:00:00-04:00,76.86000061035156,76.86000061035156,-0.987878101099699,0.9316891568757626,-0.7071067811865475,0.0,1.0
2023-07-28 00:00:00-04:00,77.87000274658203,77.87000274658203,-0.987842562816317,0.9466996668847969,0.7071067811865475,0.0,1.0
2023-07-31 00:00:00-04:00,78.0,78.0,-0.9878135313209983,0.9505445569621429,0.7071067811865476,0.0,1.0
2023-08-01 00:00:00-04:00,77.69000244140625,77.69000244140625,-0.9877841853180276,0.9490466724662099,-0.7071067811865475,0.0,1.0
2023-08-02 00:00:00-04:00,76.58999633789062,76.58999633789062,-0.9877440298147642,0.938684711604509,-0.7071067811865475,0.0,1.0
2023-08-03 00:00:00-04:00,76.0199966430664,76.0199966430664,-0.987698020502002,0.935196440140885,-0.7071067811865476,0.0,1.0
2023-08-04 00:00:00-04:00,75.9000015258789,75.9000015258789,-0.9876527426849431,0.9371568490532383,0.7071067811865475,0.0,1.0
2023-08-07 00:00:00-04:00,75.58999633789062,75.58999633789062,-0.9876070939057109,0.9367797262831346,-0.7071067811865476,0.0,1.0
2023-08-08 00:00:00-04:00,73.93000030517578,73.93000030517578,-0.9875446378578455,0.9208249269705533,-0.7071067811865476,0.0,1.0
2023-08-09 00:00:00-04:00,73.91999816894531,73.91999816894531,-0.9874831434530029,0.9252460130349789,0.7071067811865475,0.0,1.0
